TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
25.586415,0.0,0.0,0.5855462118252823,0.0,0.0,0.0,,0.0,1.3841288506174536,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049636125564575195,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014378999999998143,1.7710656080864173,0.0,,,0.0,9.192913385826781,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04182327031745519,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.01831200000000166,,1.0,,0.0,6.51777261863693,,9.192913385826781,,0.0,0.0,0.0,0.832394990019639,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.609783,0.0,0.0,2.4098543732021143,0.0,0.0,0.0,,0.0,0.8030742668337761,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049636125564575195,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.023368000000001388,1.7771278122803777,0.0,,,0.0,9.232283464566938,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.041199106666661524,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.01364600000000138,,1.0,,0.0,6.51777261863693,,9.232283464566938,,0.0,0.0,0.0,0.8244971684356978,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.626674,0.0,0.0,2.4506629052104194,0.0,0.0,0.0,,0.0,0.7127211423775351,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049636125564575195,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0168910000000011,1.777178373264898,0.0,,,0.0,9.330708661417333,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.039811584200239045,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.01570199999999744,,1.0,,0.0,6.51777261863693,,9.330708661417333,,0.0,0.0,0.0,0.8236856492641916,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.646479,0.0,0.0,359.62233318186816,0.0,0.0,0.0,,0.0,2.4285671417657237,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049636125564575195,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.019804999999998074,1.7710123658251726,0.0,,,0.0,9.37007874015749,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03796704733821217,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.012774000000000285,,1.0,,0.0,6.51777261863693,,9.37007874015749,,0.0,0.0,0.0,0.8292862191511873,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.660793,0.0,0.0,359.4613591066154,0.0,0.0,0.0,,0.0,2.0472405272958856,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049636125564575195,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01431400000000238,1.7680384917875176,0.0,,,0.0,9.291338582677174,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03892463133088616,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.019153999999996785,,1.0,,0.0,6.51777261863693,,9.291338582677174,,0.0,0.0,0.0,0.828494507362622,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.696267,0.0,0.0,359.7828719693893,0.0,0.0,0.0,,0.0,1.7915932315282397,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04875516891479492,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.03547399999999712,1.766386769099574,0.0,,,0.0,9.192913385826781,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03854350702075182,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.010376000000000829,,1.0,,0.0,6.578629629920086,,9.192913385826781,,0.0,0.0,0.0,0.8280024429833982,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.708395,0.0,0.0,359.46139623467053,0.0,0.0,0.0,,0.0,2.1548909849834605,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04875516891479492,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012128000000000583,1.7630644584069521,0.0,,,0.0,9.192913385826781,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.038914624554329334,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.014303999999999206,,1.0,,0.0,6.578629629920086,,9.192913385826781,,0.0,0.0,0.0,0.8254482563098078,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.726039,0.0,0.0,359.4064036003725,0.0,0.0,0.0,-1.0,0.0,2.105004627943145,0.0,0.0,9.1875,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,115.89607678571429,0.0,-1.0,0.0,3.0,0.0,0.0,0.04875516891479492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01764400000000066,1.764474781545467,0.0,0.0,,0.0,9.192913385826781,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03814261962148438,-0.0,12.4,-0.0,0.0,0.0,,1.0,0.211669921875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.028359999999999275,12.22181787109375,1.0,,0.0,6.578629629920086,,9.192913385826781,0.0,0.0,0.0,0.0,0.8182538278632042,0.0,-1.0,0.0,0.27978515625,249.0,0.0,0.0,0.0,0.0,0.0,0.5087890625,1.0,0.49901407957077026,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
25.757174,0.0,0.0,359.947606129697,0.0,0.0,0.0,,0.0,1.8340955463626338,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04875516891479492,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.031134999999999025,1.7635322457220528,0.0,,,0.0,9.23228346456694,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03867684413918889,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.012237999999999971,,1.0,,0.0,6.578629629920086,,9.23228346456694,,0.0,0.0,0.0,0.8159831441531628,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.771483,0.0,0.0,-0.0,0.0,0.0,0.0,,0.0,1.89165005666914,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04875516891479492,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014309000000000793,1.7618687734376144,0.0,,,0.0,9.23228346456694,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03968312167276641,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.01750600000000091,,1.0,,0.0,6.578629629920086,,9.23228346456694,,0.0,0.0,0.0,0.8146009165545941,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.792427,0.0,0.0,2.8171196651681627,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04875516891479492,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.020944000000000074,1.76096706843873,0.0,,,0.0,9.291338582677177,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04163258490841961,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.014932999999999197,,1.0,,0.0,6.578629629920086,,9.291338582677177,,0.0,0.0,0.0,0.8135373889866064,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.811457,0.0,0.0,2.774065973990734,0.0,0.0,0.0,,0.0,359.95218987278236,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04875516891479492,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01903000000000077,1.760005798450534,0.0,,,0.0,9.330708661417335,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.042883328901093594,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.013403000000000276,,1.0,,0.0,6.578629629920086,,9.330708661417335,,0.0,0.0,0.0,0.8132545384538068,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.827968,0.0,0.0,3.1484839681953383,0.0,0.0,0.0,,0.0,0.7328596276276866,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04875516891479492,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.016510999999997722,1.765089079311212,0.0,,,0.0,9.291338582677177,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.044165752039066704,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.01432500000000303,,1.0,,0.0,6.578629629920086,,9.291338582677177,,0.0,0.0,0.0,0.8128319759696442,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.845879,0.0,0.0,2.8901628011639815,0.0,0.0,0.0,,0.0,0.7330339381082842,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04921388626098633,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.017911000000001565,1.7624074749090792,0.0,,,0.0,9.2716535433071,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04453701603174068,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.014452999999999605,,1.0,,0.0,6.522252424285776,,9.2716535433071,,0.0,0.0,0.0,0.8138934031546807,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.863215,0.0,0.0,2.9764251504500816,0.0,0.0,0.0,,0.0,0.47429458740066105,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04921388626098633,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01733600000000024,1.7631742894163798,0.0,,,0.0,9.251968503937022,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.044566280024414665,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.019394999999999385,,1.0,,0.0,6.522252424285776,,9.251968503937022,,0.0,0.0,0.0,0.8143279262736653,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.885834,0.0,0.0,1.6049915265724017,0.0,0.0,0.0,,0.0,0.5516522085231381,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04921388626098633,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.022618999999998834,1.7554292205230273,0.0,,,0.0,9.212598425196862,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04563591584859047,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.022185000000000343,,1.0,,0.0,6.522252424285776,,9.212598425196862,,0.0,0.0,0.0,0.8222335206033496,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.91227,0.0,0.0,359.7371042764175,0.0,0.0,0.0,,0.0,2.0510168168038634,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04921388626098633,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.026436000000000348,1.7553605663194054,0.0,,,0.0,9.173228346456703,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.042584831147735744,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.013111000000002093,,1.0,,0.0,6.522252424285776,,9.173228346456703,,0.0,0.0,0.0,0.8145547031178407,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
25.944545,0.0,0.0,1.9225738679856934,0.0,0.0,0.0,-1.0,0.0,0.45526578801916484,0.0,0.0,9.21875,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,116.55663035714286,0.0,-1.0,0.0,3.0,0.0,0.0,0.04921388626098633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03227500000000205,1.75193003428482,0.0,0.0,73.0,0.0,9.23228346456694,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04436478289376744,-0.0,12.450000000000001,-0.0,0.0,0.0,59.69031848928974,1.0,0.211181640625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.03781099999999782,12.202970458984375,1.0,88.3,0.0,6.522252424285776,,9.23228346456694,0.0,0.0,0.0,0.0,0.8176937617538488,0.0,-1.0,0.0,0.281005859375,222.0,0.0,0.0,0.0,0.0,0.0,0.508056640625,1.0,0.4799362123012543,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
25.985034,0.0,0.0,2.0724129604674055,0.0,0.0,0.0,,0.0,0.40428844763403887,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049291372299194336,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.04048899999999733,1.7510657281675692,0.0,,,0.0,9.291338582677177,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.044491806886441415,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.01066900000000004,,1.0,,0.0,6.575205715029229,,9.291338582677177,,0.0,0.0,0.0,0.8177677027889753,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
26.000255000000003,0.0,0.0,1.912445457011183,0.0,0.0,0.0,,0.0,0.45286822181305536,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049291372299194336,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015221000000000373,1.7517374057290558,0.0,,,0.0,9.350393700787414,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0454493508791154,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.009147999999999712,,1.0,,0.0,6.575205715029229,,9.350393700787414,,0.0,0.0,0.0,0.8162771498635548,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
26.013585,0.0,0.0,2.059699240019176,0.0,0.0,0.0,,0.0,0.4018092730096812,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049291372299194336,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.013329999999999842,1.7548728484527283,0.0,,,0.0,9.409448818897651,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04513649487178938,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.010488000000002273,,1.0,,0.0,6.575205715029229,,9.409448818897651,,0.0,0.0,0.0,0.8155700330428818,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
26.026964,0.0,0.0,0.8547387812306514,0.0,0.0,0.0,,0.0,1.6593692303944174,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049291372299194336,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.013379000000000474,1.7580934315217924,0.0,,,0.0,9.311023622047259,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04495529316238767,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.015091000000001742,,1.0,,0.0,6.575205715029229,,9.311023622047259,,0.0,0.0,0.0,0.8117742832254308,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
26.045409,0.0,0.0,1.0557866709816088,0.0,0.0,0.0,,0.0,1.2141768352115796,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049291372299194336,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.018444999999999823,1.7546520422004546,0.0,,,0.0,9.192913385826785,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.044478663382167875,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.013390000000001123,,1.0,,0.0,6.575205715029229,,9.192913385826785,,0.0,0.0,0.0,0.819322972617826,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
26.062784999999998,0.0,0.0,0.7956659199351721,0.0,0.0,0.0,,0.0,0.6895716139344766,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049291372299194336,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01737600000000228,1.7548157858297972,0.0,,,0.0,9.192913385826785,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.044898900915745395,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.012136999999999176,,1.0,,0.0,6.575205715029229,,9.192913385826785,,0.0,0.0,0.0,0.8196132288423663,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
26.078711,0.0,0.0,0.8439325664862167,0.0,0.0,0.0,,0.0,1.0549371676675203,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049291372299194336,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015925999999996776,1.7550335365838179,0.0,,,0.0,9.192913385826785,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04507484490841938,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.017670999999999992,,1.0,,0.0,6.575205715029229,,9.192913385826785,,0.0,0.0,0.0,0.8210072487345358,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
26.102621,0.0,0.0,3.3437412827699564,0.0,0.0,0.0,,0.0,0.38560024730109765,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049291372299194336,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.023910000000000764,1.7594225437603472,0.0,,,0.0,9.173228346456705,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.043506921684976135,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.013870000000000715,,1.0,,0.0,6.575205715029229,,9.173228346456705,,0.0,0.0,0.0,0.8155837937113906,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
26.121643,0.0,0.0,359.84197724808416,0.0,0.0,0.0,,0.0,2.1074414192401822,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049291372299194336,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01902199999999965,1.7527468955116812,0.0,,,0.0,9.232283464566942,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04198747721611165,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.01301300000000083,,1.0,,0.0,6.575205715029229,,9.232283464566942,,0.0,0.0,0.0,0.8142492127570047,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
26.138089,0.0,0.0,3.0647997132542515,0.0,0.0,0.0,-1.0,0.0,0.5609019028682406,0.0,0.0,9.125,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,116.62268571428572,0.0,-1.0,0.0,3.0,0.0,0.0,0.04995131492614746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01644600000000196,1.7565517099412022,0.0,0.0,,0.0,9.251968503937022,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.038301340842485265,-0.0,12.4,-0.0,0.0,0.0,,1.0,0.211669921875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0228439999999992,12.228100341796875,1.0,,0.0,6.5178435178264245,,9.251968503937022,0.0,0.0,0.0,0.0,0.8101994206876846,0.0,-1.0,0.0,0.27978515625,249.0,0.0,0.0,0.0,0.0,0.0,0.5087890625,1.0,0.4893982708454132,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
